cross_streets,menu_date_updated,city,geo_accuracy,latitude,rating,mobile_url,review_count,is_claimed,snippet_text,snippet_image_url,display_phone,categories,id,is_closed,longitude,neighborhoods,address,image_url,display_address,url,menu_provider,country_code,rating_img_url,rating_img_url_large,phone,name,rating_img_url_small,postal_code,state_code
,1472872012,Ridgewood,8.0,40.7053299,4.5,https://m.yelp.com/biz/onderdonk-and-sons-ridgewood?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,39,false,"With so many new bars popping up in Ridgewood, its hard to find a nice friendly place. On three separate occasions we walked into Onderdonk & Sons after...",https://s3-media2.fl.yelpcdn.com/photo/TC1y6z5TYP895wVAxoR4fg/ms.jpg,+1-718-555-1212,"[[Cocktail Bars,cocktailbars],[Wine Bars,wine_bars],[Burgers,burgers]]",onderdonk-and-sons-ridgewood,false,-73.9100418,["Ridgewood"],["566 Onderdonk Ave"],https://s3-media3.fl.yelpcdn.com/bphoto/Rfej-waWX9yStreuKZnW7Q/ms.jpg,"[566 Onderdonk Ave,Ridgewood,Ridgewood, NY 11385]",https://www.yelp.com/biz/onderdonk-and-sons-ridgewood?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,single_platform,US,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,7185551212,Onderdonk & Sons,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,11385,NY
,,Sunnyside,9.5,40.7460048214421,5.0,https://m.yelp.com/biz/the-alcove-sunnyside?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,162,true,I love this place. I've been twice and have been so impressed with the service. Everyone who works here makes a point to introduce themselves by name and...,https://s3-media3.fl.yelpcdn.com/photo/e3CyPxyhLORh2wqWsW75Bg/ms.jpg,+1-347-813-4159,"[[Gastropubs,gastropubs],[Tapas Bars,tapas]]",the-alcove-sunnyside,false,-73.9152161277393,["Woodside"],["41-11 49th Street"],https://s3-media1.fl.yelpcdn.com/bphoto/yerj0JC1KCT3z5MC02Qfdw/ms.jpg,"[41-11 49th Street,Woodside,Sunnyside, NY 11104]",https://www.yelp.com/biz/the-alcove-sunnyside?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,,US,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/f1def11e4e79/ico/stars/v1/stars_5.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/22affc4e6c38/ico/stars/v1/stars_large_5.png,3478134159,The Alcove,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/c7623205d5cd/ico/stars/v1/stars_small_5.png,11104,NY
,1472730776,New York,9.5,40.7263139141197,4.5,https://m.yelp.com/biz/upstate-new-york-2?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,1299,true,Actually I stopped by a few weeks ago but never had a chance to try them because that they were busy that day and I have to wait for a long time. But...,https://s3-media2.fl.yelpcdn.com/photo/6s-LNfUfEL5y5M6VWHOB2A/ms.jpg,+1-917-408-3395,"[[Seafood,seafood]]",upstate-new-york-2,false,-73.9864901976935,["East Village"],["95 1st Ave"],https://s3-media1.fl.yelpcdn.com/bphoto/qJNkVkHcGWsprlouwX3siw/ms.jpg,"[95 1st Ave,East Village,New York, NY 10003]",https://www.yelp.com/biz/upstate-new-york-2?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,single_platform,US,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,9174083395,Upstate,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,10003,NY
Edens Aly & Fulton St,1475035953,New York,8.0,40.70873,4.5,https://m.yelp.com/biz/bocadillo-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,42,true,"I'm a huge fan! I've had the drool worthy avocado toast, the fresh mozzarella sandwich, jamon serrano, egg & cheese sandwich and the chai latte. Everything...",https://s3-media2.fl.yelpcdn.com/photo/1Rqk4l7VcH5DBv9GTFhT4w/ms.jpg,+1-212-227-4777,"[[Sandwiches,sandwiches],[Spanish,spanish],[Tapas/Small Plates,tapasmallplates]]",bocadillo-new-york,false,-74.00574,["Financial District"],["40 Gold St"],https://s3-media1.fl.yelpcdn.com/bphoto/MshMK-mZMjkD1b96vn_o1Q/ms.jpg,"[40 Gold St,Financial District,New York, NY 10038]",https://www.yelp.com/biz/bocadillo-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,single_platform,US,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,2122274777,Bocadillo,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,10038,NY
Canal St & Hester St,1478689075,New York,8.0,40.7172,5.0,https://m.yelp.com/biz/rabbit-house-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,31,true,I went here last night for dinner and was pleasantly surprised with the warm welcome we received from the chef as well as the out of the ordinary dishes for...,https://s3-media2.fl.yelpcdn.com/photo/TrTItehXIqW9slufh9hqjA/ms.jpg,+1-212-343-4200,"[[Japanese,japanese],[Tapas Bars,tapas]]",rabbit-house-new-york,false,-73.99314,["Lower East Side"],["76 Forsyth St"],https://s3-media1.fl.yelpcdn.com/bphoto/OIgpblag4K9KJiNCQ6eHYw/ms.jpg,"[76 Forsyth St,Lower East Side,New York, NY 10002]",https://www.yelp.com/biz/rabbit-house-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,single_platform,US,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/f1def11e4e79/ico/stars/v1/stars_5.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/22affc4e6c38/ico/stars/v1/stars_large_5.png,2123434200,Rabbit House,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/c7623205d5cd/ico/stars/v1/stars_small_5.png,10002,NY
9th Ave & 8th Ave,,New York,8.0,40.76072,4.5,https://m.yelp.com/biz/dutch-freds-new-york-2?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,205,true,"Great vibe. Very relaxing atmosphere. I got the working class, and it was a really unique drink. It was smokey and the cherries that came with it were...",https://s3-media4.fl.yelpcdn.com/photo/qm856kL_8NtOj7lpZVExvw/ms.jpg,+1-646-918-6923,"[[Cocktail Bars,cocktailbars],[Tapas/Small Plates,tapasmallplates],[American (New),newamerican]]",dutch-freds-new-york-2,false,-73.98793,"[Theater District,Midtown West,Hell's Kitchen]",["307 W 47th St"],https://s3-media2.fl.yelpcdn.com/bphoto/78gMj-tpfLM1kHRq-oXiYw/ms.jpg,"[307 W 47th St,Theater District,New York, NY 10036]",https://www.yelp.com/biz/dutch-freds-new-york-2?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,,US,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,6469186923,Dutch Freds,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,10036,NY
Baxter St & Centre St,1472899518,New York,8.0,40.71787,4.5,https://m.yelp.com/biz/chikarashi-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,246,true,"Love, love, LOVE Chikarashi. My friends and I were shopping in Soho when we got hungry and stumbled on this place during its grand opening. I got the Ponzu...",https://s3-media2.fl.yelpcdn.com/photo/dZ_9ZxgSR40ZxLTAaddTHQ/ms.jpg,+1-646-649-5965,"[[Japanese,japanese],[Hawaiian,hawaiian],[Poke,poke]]",chikarashi-new-york,false,-73.99948,["Chinatown"],["227 Canal St"],https://s3-media1.fl.yelpcdn.com/bphoto/l_hihX7b8pz2mcaHDnjwvQ/ms.jpg,"[227 Canal St,Chinatown,New York, NY 10013]",https://www.yelp.com/biz/chikarashi-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,single_platform,US,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,6466495965,Chikarashi,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,10013,NY
East 9th St & Avenue A,,New York,8.0,40.7275,4.5,https://m.yelp.com/biz/thursday-kitchen-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,183,true,"Loved my time here. Lived up to their prices.Quality food. Chill vibes.Came by on Tuesday night with my boyfriend about 7ish? 730? and no wait.Seated...",https://s3-media4.fl.yelpcdn.com/photo/nh1VrawmZKbLEql5TQDw4Q/ms.jpg,+1-646-755-8088,"[[Korean,korean],[American (New),newamerican],[Tapas/Small Plates,tapasmallplates]]",thursday-kitchen-new-york,false,-73.9838,"[East Village,Alphabet City]",["424 E 9th St"],https://s3-media2.fl.yelpcdn.com/bphoto/Rrtsi0d4NZ-RR91UPRn7MQ/ms.jpg,"[424 E 9th St,East Village,New York, NY 10009]",https://www.yelp.com/biz/thursday-kitchen-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,,US,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,6467558088,Thursday Kitchen,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,10009,NY
,,Long Island City,8.0,40.74259,4.0,https://m.yelp.com/biz/takumen-long-island-city?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,43,true,"What a great addition to the neighborhood. I first thought it was just a coffee shop because of the coffee/pastry store front - I was wrong. We came here...",https://s3-media2.fl.yelpcdn.com/photo/y9B--aE1sUMkWOHlBZ3XbA/ms.jpg,+1-718-361-7973,"[[Japanese,japanese],[Coffee & Tea,coffee]]",takumen-long-island-city,false,-73.9546699,"[Hunters Point,Long Island City]",["5-50 50th Avenue"],https://s3-media3.fl.yelpcdn.com/bphoto/XiPb9DumjXeOPVpQvg0sbA/ms.jpg,"[5-50 50th Avenue,Hunters Point,Long Island City, NY 11101]",https://www.yelp.com/biz/takumen-long-island-city?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,,US,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,7183617973,Takumen,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,11101,NY
Meserole St & Johnson Ave,,Brooklyn,8.0,40.70747,4.5,https://m.yelp.com/biz/win-son-brooklyn-4?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,60,true,"Win Son is one of my favorite restaurants in Brooklyn. Heck, maybe in all of NYC. It's THAT good! I'm Chinese, so you can trust me. Benes: The restaurant...",https://s3-media2.fl.yelpcdn.com/photo/LcN1mtXUsiFo-EHZnE4lPQ/ms.jpg,+1-347-457-6010,"[[Taiwanese,taiwanese],[American (New),newamerican]]",win-son-brooklyn-4,false,-73.9433899,["East Williamsburg"],["159 Graham Ave"],https://s3-media4.fl.yelpcdn.com/bphoto/BVAjgvnMboFfwpJcVUCfLg/ms.jpg,"[159 Graham Ave,East Williamsburg,Brooklyn, NY 11206]",https://www.yelp.com/biz/win-son-brooklyn-4?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,,US,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,3474576010,Win Son,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,11206,NY
19th St & 18th St,1476369194,New York,8.0,40.73542,4.5,https://m.yelp.com/biz/midwinter-kitchen-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,97,true,"Perfect for a cold fall night, Midwinter Kitchen balances homey dishes with innovative twists in a cozy atmosphere.The fact that Midwinter kitchen sources...",https://s3-media2.fl.yelpcdn.com/photo/OAuaDsVIxIPzY0AsUeTaqQ/ms.jpg,+1-212-505-8500,"[[Comfort Food,comfortfood],[Breakfast & Brunch,breakfast_brunch]]",midwinter-kitchen-new-york,false,-73.98293,["Gramercy"],["327 2nd Ave"],https://s3-media1.fl.yelpcdn.com/bphoto/u3HGGLmOYaKUlmI_jb2ZHw/ms.jpg,"[327 2nd Ave,Gramercy,New York, NY 10003]",https://www.yelp.com/biz/midwinter-kitchen-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,single_platform,US,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,2125058500,Midwinter Kitchen,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,10003,NY
Broome St & Grand St,,New York,8.0,40.71821,4.5,https://m.yelp.com/biz/simple-new-york-2?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,121,true,The poke at Simple is some of the best I've had! We tried both the spicy tuna and ahi tuna bowls. Both were delicious but the ahi tuna stood out - served...,https://s3-media1.fl.yelpcdn.com/photo/tf2UM9Tyv3zeEexM6SMpTg/ms.jpg,+1-646-870-8292,"[[Japanese,japanese],[American (New),newamerican],[Hawaiian,hawaiian]]",simple-new-york-2,false,-73.99223,["Lower East Side"],["109 Eldridge St"],https://s3-media4.fl.yelpcdn.com/bphoto/JOld1GBLQhFimK3e4PAdTw/ms.jpg,"[109 Eldridge St,Lower East Side,New York, NY 10002]",https://www.yelp.com/biz/simple-new-york-2?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,,US,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,6468708292,Simple,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,10002,NY
Schaefer St & Cooper St,,Brooklyn,9.5,40.6901735,4.5,https://m.yelp.com/biz/father-knows-best-brooklyn?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,51,true,"Great food and reasonably priced. The baked eggs in tomato sauce is fantastic. Servers are exceptionally friendly, even though it was a busy brunch hour and...",https://s3-media3.fl.yelpcdn.com/photo/qiIIvqcTNSXSaMpg7hYoWQ/ms.jpg,+1-718-975-6840,"[[Bars,bars],[Cafes,cafes]]",father-knows-best-brooklyn,false,-73.9069755,["Bushwick"],["611A Wilson Ave"],https://s3-media1.fl.yelpcdn.com/bphoto/g2lbv6twj4pCFFPW939Vxg/ms.jpg,"[611A Wilson Ave,Bushwick,Brooklyn, NY 11207]",https://www.yelp.com/biz/father-knows-best-brooklyn?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,,US,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,7189756840,Father Knows Best,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,11207,NY
Franklin St & Manhattan Ave,,Brooklyn,9.5,40.7297972,5.0,https://m.yelp.com/biz/the-blue-light-speak-cheesy-brooklyn?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,41,true,"If you can find a better food option in a cafe/bar setting...I'll just stop you there, cause you can't. Ms. Andy whips up some of the best grilled cheese...",https://s3-media3.fl.yelpcdn.com/photo/UwVnKXIyoe_7FcnoRjI7Ng/ms.jpg,+1-714-519-6374,"[[Sandwiches,sandwiches],[American (Traditional),tradamerican],[Cheese Shops,cheese]]",the-blue-light-speak-cheesy-brooklyn,false,-73.9562161,["Greenpoint"],["114 Greenpoint Ave"],https://s3-media1.fl.yelpcdn.com/bphoto/zrVNjnGITtLxiTF1PraE_A/ms.jpg,"[114 Greenpoint Ave,Greenpoint,Brooklyn, NY 11222]",https://www.yelp.com/biz/the-blue-light-speak-cheesy-brooklyn?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,,US,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/f1def11e4e79/ico/stars/v1/stars_5.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/22affc4e6c38/ico/stars/v1/stars_large_5.png,7145196374,The Blue Light Speak Cheesy,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/c7623205d5cd/ico/stars/v1/stars_small_5.png,11222,NY
Stanton St & Rivington St,,New York,8.0,40.71927,4.5,https://m.yelp.com/biz/the-whales-new-york-2?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,67,true,"The best new Korean spot in The East Village (one of the only). The restaurant isn't very large, and has a really cool dark downtown vibe. The service is...",https://s3-media2.fl.yelpcdn.com/photo/aQD8ZeZEizCIbVnuoEYe6w/ms.jpg,+1-646-882-1305,"[[American (New),newamerican],[Asian Fusion,asianfusion],[Cocktail Bars,cocktailbars]]",the-whales-new-york-2,false,-73.98509,["Lower East Side"],["71 Clinton St"],https://s3-media3.fl.yelpcdn.com/bphoto/WzZi9DxfdwbIw-CrtsGU4Q/ms.jpg,"[71 Clinton St,Lower East Side,New York, NY 10002]",https://www.yelp.com/biz/the-whales-new-york-2?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,,US,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,6468821305,The Whales,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,10002,NY
,1472898808,New York,8.0,40.72979,4.5,https://m.yelp.com/biz/mighty-bowl-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,91,true,"I'm so in love. I look for any reason to try once and move on, especially when it comes to lunch. Mighty Bowl is the exception. It's the reason I keep...",https://s3-media4.fl.yelpcdn.com/photo/v-VMoqX_Dum1usupBEX9qA/ms.jpg,+1-212-777-5750,"[[Asian Fusion,asianfusion],[Japanese,japanese],[Salad,salad]]",mighty-bowl-new-york,false,-74.00035,["Greenwich Village"],["120 Macdougal St"],https://s3-media3.fl.yelpcdn.com/bphoto/B2pdJPk_dW9CqayvCc-Oqg/ms.jpg,"[120 Macdougal St,Greenwich Village,New York, NY 10012]",https://www.yelp.com/biz/mighty-bowl-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,eat24,US,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,2127775750,Mighty Bowl,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,10012,NY
Prospect Pl & Sterling Pl,1472899556,Brooklyn,8.0,40.67713,4.0,https://m.yelp.com/biz/olmsted-brooklyn?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,65,true,"Wow did I love this place. From food to drinks. Snacks to dessert, everything presented is well executed and is done so with a uniqueness that leaves you...",https://s3-media3.fl.yelpcdn.com/photo/U4Y2kDZ5mxorYmFjKSsZng/ms.jpg,+1-718-552-2610,"[[American (New),newamerican]]",olmsted-brooklyn,false,-73.96869,["Prospect Heights"],["659 Vanderbilt Ave"],https://s3-media1.fl.yelpcdn.com/bphoto/Ga5Vrg1cpFaV9xw2tdG4wg/ms.jpg,"[659 Vanderbilt Ave,Prospect Heights,Brooklyn, NY 11238]",https://www.yelp.com/biz/olmsted-brooklyn?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,single_platform,US,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,7185522610,Olmsted,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,11238,NY
5th Ave & Mac Dougal St,1472743197,New York,8.0,40.7327,4.5,https://m.yelp.com/biz/am%C3%A9lie-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,1463,true,"So the real secret is the Tapas! :) The host indulged us playing with options on the menu, customizing them into a tapas dinner. The ceviche, octopus,...",https://s3-media1.fl.yelpcdn.com/photo/yDZciWldaCQo11X8k5IOsQ/ms.jpg,+1-212-533-2962,"[[French,french],[Wine Bars,wine_bars]]",am¨¦lie-new-york,false,-73.99766,["Greenwich Village"],["22 W 8th St"],https://s3-media2.fl.yelpcdn.com/bphoto/cSDgVuPMnJgMLTrTNSEXug/ms.jpg,"[22 W 8th St,Greenwich Village,New York, NY 10011]",https://www.yelp.com/biz/am%C3%A9lie-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,single_platform,US,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,2125332962,Am¨¦lie,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,10011,NY
Beaver St & Mill Ln,1479416348,New York,9.5,40.7046213003984,4.5,https://m.yelp.com/biz/lukes-lobster-new-york-5?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,757,true,"I had the lobster roll and clam chowder (combo) it came with a drink and chips!Delicious but pricey, definitely worth it. Check it out!",https://s3-media3.fl.yelpcdn.com/photo/Lz03XnKB-iR29MK7_JHxZA/ms.jpg,+1-212-747-1700,"[[Seafood,seafood]]",lukes-lobster-new-york-5,false,-74.0107793876969,["Financial District"],["26 S William St"],https://s3-media3.fl.yelpcdn.com/bphoto/95avsfywd4zW4MjtyiIo9A/ms.jpg,"[26 S William St,Financial District,New York, NY 10004]",https://www.yelp.com/biz/lukes-lobster-new-york-5?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,yelp,US,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,2127471700,Luke's Lobster,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,10004,NY
